"species","longitude","latitude","bio_1","bio_2","bio_3","bio_4","bio_5","bio_6","bio_7","bio_8","bio_9","bio_10","bio_11","bio_12","bio_13","bio_14","bio_15","bio_16","bio_17","bio_18","bio_19"
"Primula latifola",2.11163,42.4553,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",6.63016,45.31724,1.30017709732056,6.97214603424072,28.9661235809326,625.086730957031,15.0815000534058,-8.98849964141846,24.0699996948242,-4.19558334350586,9.36304187774658,9.36304187774658,-5.536208152771,1405,152,77,18.7997207641602,429,265,265,401
"Primula latifola",6.62116,45.33523,4.67343759536743,8.22591686248779,32.5392265319824,630.338806152344,18.8177509307861,-6.46225023269653,25.2800006866455,-1.38387501239777,12.5402917861938,12.5580415725708,-2.54858350753784,1367,144,81,16.948860168457,413,269,274,393
"Primula latifola",6.51762,45.11891,0.983333349227905,6.89254188537598,28.7650680541992,623.2978515625,14.8979997634888,-9.06350040435791,23.9615001678467,-4.36516666412354,8.823166847229,9.13508319854736,-5.66187524795532,1397,153,72,20.4156837463379,430,255,257,398
"Primula latifola",6.5014,45.12851,0.983333349227905,6.89254188537598,28.7650680541992,623.2978515625,14.8979997634888,-9.06350040435791,23.9615001678467,-4.36516666412354,8.823166847229,9.13508319854736,-5.66187524795532,1397,153,72,20.4156837463379,430,255,257,398
"Primula latifola",2.13749,42.4362,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.11681,42.4539,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",6.63916,45.31993,1.30017709732056,6.97214603424072,28.9661235809326,625.086730957031,15.0815000534058,-8.98849964141846,24.0699996948242,-4.19558334350586,9.36304187774658,9.36304187774658,-5.536208152771,1405,152,77,18.7997207641602,429,265,265,401
"Primula latifola",6.63916,45.31994,1.30017709732056,6.97214603424072,28.9661235809326,625.086730957031,15.0815000534058,-8.98849964141846,24.0699996948242,-4.19558334350586,9.36304187774658,9.36304187774658,-5.536208152771,1405,152,77,18.7997207641602,429,265,265,401
"Primula latifola",6.56228,45.14234,0.983333349227905,6.89254188537598,28.7650680541992,623.2978515625,14.8979997634888,-9.06350040435791,23.9615001678467,-4.36516666412354,8.823166847229,9.13508319854736,-5.66187524795532,1397,153,72,20.4156837463379,430,255,257,398
"Primula latifola",6.62566,45.32173,1.30017709732056,6.97214603424072,28.9661235809326,625.086730957031,15.0815000534058,-8.98849964141846,24.0699996948242,-4.19558334350586,9.36304187774658,9.36304187774658,-5.536208152771,1405,152,77,18.7997207641602,429,265,265,401
"Primula latifola",6.51846,45.1184,0.983333349227905,6.89254188537598,28.7650680541992,623.2978515625,14.8979997634888,-9.06350040435791,23.9615001678467,-4.36516666412354,8.823166847229,9.13508319854736,-5.66187524795532,1397,153,72,20.4156837463379,430,255,257,398
"Primula latifola",6.54491,45.10722,0.983333349227905,6.89254188537598,28.7650680541992,623.2978515625,14.8979997634888,-9.06350040435791,23.9615001678467,-4.36516666412354,8.823166847229,9.13508319854736,-5.66187524795532,1397,153,72,20.4156837463379,430,255,257,398
"Primula latifola",6.54235,45.12521,0.983333349227905,6.89254188537598,28.7650680541992,623.2978515625,14.8979997634888,-9.06350040435791,23.9615001678467,-4.36516666412354,8.823166847229,9.13508319854736,-5.66187524795532,1397,153,72,20.4156837463379,430,255,257,398
"Primula latifola",6.59671,45.12071,0.983333349227905,6.89254188537598,28.7650680541992,623.2978515625,14.8979997634888,-9.06350040435791,23.9615001678467,-4.36516666412354,8.823166847229,9.13508319854736,-5.66187524795532,1397,153,72,20.4156837463379,430,255,257,398
"Primula latifola",2.10971,42.4556,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.11531,42.4547,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.10865,42.4556,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.11077,42.4548,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.09802,42.4558,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.13928,42.4263,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",6.64688,45.13481,0.983333349227905,6.89254188537598,28.7650680541992,623.2978515625,14.8979997634888,-9.06350040435791,23.9615001678467,-4.36516666412354,8.823166847229,9.13508319854736,-5.66187524795532,1397,153,72,20.4156837463379,430,255,257,398
"Primula latifola",2.48261,42.51871,10.1127920150757,8.73258304595947,35.5847358703613,572.940795898438,23.9342498779297,-0.606000006198883,24.5402507781982,7.26216650009155,17.4863338470459,17.5482921600342,3.79466652870178,898,96,44,18.7742881774902,264,182,183,225
"Primula latifola",2.11983,42.4406,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.11266,42.4431,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.11655,42.4425,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.13313,42.4291,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.11457,42.4428,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.13239,42.4332,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",7.08018,45.25424,0.349927097558975,6.55814599990845,28.9265079498291,592.692626953125,13.3192501068115,-9.35249996185303,22.6717491149902,-1.79012489318848,7.79370832443237,8.16754150390625,-5.95104169845581,1180,121,64,17.4807300567627,341,223,224,316
"Primula latifola",2.1317,42.4313,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.13137,42.4329,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.13277,42.4323,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.1075,42.4472,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.10787,42.4473,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.10624,42.4473,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",6.65716,45.27044,1.30017709732056,6.97214603424072,28.9661235809326,625.086730957031,15.0815000534058,-8.98849964141846,24.0699996948242,-4.19558334350586,9.36304187774658,9.36304187774658,-5.536208152771,1405,152,77,18.7997207641602,429,265,265,401
"Primula latifola",2.10812,42.4479,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.1066,42.4472,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.12274,42.4522,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.106,42.4463,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.10791,42.4484,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",2.10181,42.4586,4.74008321762085,9.17058372497559,34.9142761230469,620.7099609375,19.9927501678467,-6.27325010299683,26.2660007476807,1.92199993133545,12.8616666793823,12.8616666793823,-2.06020832061768,1251,137,62,21.6816596984863,390,230,230,332
"Primula latifola",6.66166,45.28574,1.30017709732056,6.97214603424072,28.9661235809326,625.086730957031,15.0815000534058,-8.98849964141846,24.0699996948242,-4.19558334350586,9.36304187774658,9.36304187774658,-5.536208152771,1405,152,77,18.7997207641602,429,265,265,401
"Primula latifola",6.35103,44.78353,1.28977084159851,7.09112501144409,29.1899929046631,628.067260742188,15.3752498626709,-8.91775035858154,24.2929992675781,-1.23800003528595,9.20133304595947,9.47274971008301,-5.50895833969116,1313,146,62,22.1586952209473,410,230,237,371
"Primula latifola",6.66616,45.16424,0.983333349227905,6.89254188537598,28.7650680541992,623.2978515625,14.8979997634888,-9.06350040435791,23.9615001678467,-4.36516666412354,8.823166847229,9.13508319854736,-5.66187524795532,1397,153,72,20.4156837463379,430,255,257,398
"Primula latifola",2.4003,42.45425,6.74911451339722,8.50631237030029,34.7118492126465,583.720764160156,20.7115001678467,-3.79399991035461,24.505500793457,4.10124969482422,14.3798751831055,14.3798751831055,0.402000039815903,1151,127,58,19.9468593597412,349,225,225,292
"Primula latifola",2.42572,42.47186,6.74911451339722,8.50631237030029,34.7118492126465,583.720764160156,20.7115001678467,-3.79399991035461,24.505500793457,4.10124969482422,14.3798751831055,14.3798751831055,0.402000039815903,1151,127,58,19.9468593597412,349,225,225,292
"Primula latifola",7.290038,44.164092,5.82391691207886,6.84537506103516,29.7903461456299,599.394653320312,18.8530006408691,-4.12550020217896,22.9785003662109,3.08541679382324,13.4992504119873,13.5541248321533,-0.718291699886322,989,118,37,26.7838649749756,315,156,174,263
"Primula latifola",6.51316,45.29024,1.30017709732056,6.97214603424072,28.9661235809326,625.086730957031,15.0815000534058,-8.98849964141846,24.0699996948242,-4.19558334350586,9.36304187774658,9.36304187774658,-5.536208152771,1405,152,77,18.7997207641602,429,265,265,401
"Primula latifola",2.39717,42.45456,6.74911451339722,8.50631237030029,34.7118492126465,583.720764160156,20.7115001678467,-3.79399991035461,24.505500793457,4.10124969482422,14.3798751831055,14.3798751831055,0.402000039815903,1151,127,58,19.9468593597412,349,225,225,292
"Primula latifola",2.41067,42.46372,6.74911451339722,8.50631237030029,34.7118492126465,583.720764160156,20.7115001678467,-3.79399991035461,24.505500793457,4.10124969482422,14.3798751831055,14.3798751831055,0.402000039815903,1151,127,58,19.9468593597412,349,225,225,292
"Primula latifola",6.62098,45.04543,0.983333349227905,6.89254188537598,28.7650680541992,623.2978515625,14.8979997634888,-9.06350040435791,23.9615001678467,-4.36516666412354,8.823166847229,9.13508319854736,-5.66187524795532,1397,153,72,20.4156837463379,430,255,257,398
"Primula latifola",6.56368,44.14612,6.8694167137146,8.56395816802979,34.0268325805664,610.610778808594,21.1367492675781,-4.0314998626709,25.168249130249,3.90366673469543,14.6461668014526,14.6670417785645,0.0217083692550659,1048,123,42,25.5400257110596,341,174,189,285
"Primula latifola",2.48246,42.53672,10.1127920150757,8.73258304595947,35.5847358703613,572.940795898438,23.9342498779297,-0.606000006198883,24.5402507781982,7.26216650009155,17.4863338470459,17.5482921600342,3.79466652870178,898,96,44,18.7742881774902,264,182,183,225
"Primula latifola",6.70037,45.34153,0.757916629314423,6.65925025939941,28.5988845825195,608.961547851562,13.9657497406006,-9.31925010681152,23.2849998474121,-4.48266696929932,8.63512516021729,8.63512516021729,-5.8535418510437,1473,156,83,17.9972267150879,443,278,278,419
"Primula latifola",6.62116,45.17144,1.30017709732056,6.97214603424072,28.9661235809326,625.086730957031,15.0815000534058,-8.98849964141846,24.0699996948242,-4.19558334350586,9.36304187774658,9.36304187774658,-5.536208152771,1405,152,77,18.7997207641602,429,265,265,401
"Primula latifola",7.10268,45.28844,0.349927097558975,6.55814599990845,28.9265079498291,592.692626953125,13.3192501068115,-9.35249996185303,22.6717491149902,-1.79012489318848,7.79370832443237,8.16754150390625,-5.95104169845581,1180,121,64,17.4807300567627,341,223,224,316
"Primula latifola",6.59866,45.29474,1.30017709732056,6.97214603424072,28.9661235809326,625.086730957031,15.0815000534058,-8.98849964141846,24.0699996948242,-4.19558334350586,9.36304187774658,9.36304187774658,-5.536208152771,1405,152,77,18.7997207641602,429,265,265,401
"Primula latifola",6.79051,45.67082,0.778468668460846,6.58589601516724,28.3828945159912,605.562316894531,14.0004997253418,-9.20324993133545,23.2037506103516,-4.37695837020874,8.62708282470703,8.62708282470703,-5.7892918586731,1653,172,101,16.7793731689453,496,319,319,451
"Primula latifola",6.59416,45.29474,1.30017709732056,6.97214603424072,28.9661235809326,625.086730957031,15.0815000534058,-8.98849964141846,24.0699996948242,-4.19558334350586,9.36304187774658,9.36304187774658,-5.536208152771,1405,152,77,18.7997207641602,429,265,265,401
"Primula latifola",6.60766,45.29474,1.30017709732056,6.97214603424072,28.9661235809326,625.086730957031,15.0815000534058,-8.98849964141846,24.0699996948242,-4.19558334350586,9.36304187774658,9.36304187774658,-5.536208152771,1405,152,77,18.7997207641602,429,265,265,401
